"plot_name","xmin","ymin","xmax","ymax"
"2018_SJER_3_253000_4112000_image_581",253814.526,4112428.05,253819.256,4112432.496
"2018_SJER_3_253000_4112000_image_581",253809.515,4112428.057,253814.497,4112432.268
"2018_SJER_3_253000_4112000_image_581",253798.017,4112428.053,253799.479,4112429.936
"2018_SJER_3_254000_4103000_image_190",254291.579,4103931.643,254293.32,4103933.499
"2018_SJER_3_254000_4104000_image_163",254234.025,4104944.168,254240.985,4104953.992
"2018_SJER_3_254000_4104000_image_163",254228.009,4104943.507,254235.927,4104949.666
"2018_SJER_3_254000_4104000_image_163",254228.061,4104937.02,254238.488,4104944.995
"2018_SJER_3_254000_4104000_image_163",254254.011,4104930.007,254265.476,4104937.498
"2018_SJER_3_254000_4104000_image_163",254265.51,4104932.569,254267.997,4104934.995
"2018_SJER_3_254000_4104000_image_163",254255.013,4104923.754,254266.968,4104931.497
"2018_SJER_3_254000_4105000_image_703",254973.527,4105933.12,254978.481,4105942.985
"2018_SJER_3_254000_4105000_image_703",254974.004,4105941.511,254979.466,4105944.481
"2018_SJER_3_254000_4105000_image_703",254980.023,4105930.03,254985.203,4105934
"2018_SJER_3_254000_4105000_image_703",254976.049,4105932.517,254980.497,4105943.43
"2018_SJER_3_254000_4105000_image_703",254979.003,4105933.506,254987.492,4105944.488
"2018_SJER_3_254000_4105000_image_703",254986.545,4105959.521,254995.402,4105961.949
"2018_SJER_3_254000_4105000_image_703",254985.002,4105941.015,254995.992,4105950.456
"2018_SJER_3_254000_4107000_image_670",254932.507,4107124.057,254937.993,4107127.484
"2018_SJER_3_254000_4107000_image_670",254922.015,4107124.05,254930.482,4107130.978
"2018_SJER_3_254000_4107000_image_670",254938.016,4107124.05,254942.337,4107127.326
"2018_SJER_3_254000_4107000_image_670",254912.006,4107124.269,254913.995,4107125.469
"2018_SJER_3_254000_4107000_image_670",254941.243,4107124.065,254948.938,4107129.5
"2018_SJER_3_254000_4107000_image_670",254912.006,4107125.694,254913.371,4107127.918
"2018_SJER_3_254000_4107000_image_670",254941.004,4107129.002,254948.965,4107136.196
"2018_SJER_3_254000_4107000_image_670",254934.546,4107130.028,254938.478,4107133.972
"2018_SJER_3_254000_4107000_image_670",254931.028,4107132.05,254935.482,4107135.958
"2018_SJER_3_254000_4107000_image_670",254921.014,4107132.62,254925.305,4107137.196
"2018_SJER_3_254000_4107000_image_670",254917.035,4107133.023,254920.963,4107137.45
"2018_SJER_3_254000_4107000_image_670",254912.018,4107134.517,254916.498,4107138.969
"2018_SJER_3_254000_4107000_image_670",254922.504,4107136.002,254926.935,4107139.879
"2018_SJER_3_254000_4107000_image_670",254931.006,4107145.519,254939.909,4107154.462
"2018_SJER_3_254000_4107000_image_670",254930.001,4107148.027,254936.973,4107158.499
"2018_SJER_3_254000_4107000_image_670",254927.503,4107158.504,254938.496,4107163.949
"2018_SJER_3_254000_4107000_image_670",254937.523,4107159.007,254943.468,4107163.943
"2018_SJER_3_254000_4107000_image_670",254912.034,4107161.031,254915.904,4107163.945
"2018_SJER_3_254000_4107000_image_670",254947.505,4107159.504,254951.996,4107163.944
"2018_SJER_3_254000_4107000_image_670",254944.033,4107162.014,254948.426,4107163.943
"2018_SJER_3_254000_4107000_image_670",254944.015,4107157.512,254948.981,4107161.992
"2018_SJER_3_254000_4107000_image_670",254944.596,4107143.57,254951.99,4107150.366
"2018_SJER_3_254000_4107000_image_670",254944.791,4107139.54,254951.998,4107145.971
"2018_SJER_3_254000_4107000_image_670",254946.008,4107129.553,254951.994,4107140.487
"2018_SJER_3_254000_4108000_image_188",254231.519,4108014.656,254239.485,4108022.459
"2018_SJER_3_254000_4108000_image_188",254228.009,4108019.089,254236.882,4108026.49
"2018_SJER_3_254000_4108000_image_188",254228.008,4108010.692,254231.491,4108019.998
"2018_SJER_3_254000_4108000_image_188",254239.019,4108012.714,254243.925,4108021.977
"2018_SJER_3_254000_4108000_image_188",254228.509,4108008.215,254234.901,4108016.937
"2018_SJER_3_254000_4108000_image_188",254234.024,4108007.051,254240.998,4108016.977
"2018_SJER_3_254000_4108000_image_188",254242.516,4108000.049,254253.945,4108006.869
"2018_SJER_3_254000_4108000_image_188",254253.014,4108000.051,254259.49,4108004.477
"2018_SJER_3_254000_4108000_image_188",254232.507,4108022.501,254240.998,4108032.496
"2018_SJER_3_254000_4108000_image_188",254228.003,4108026.035,254233.442,4108032.958
"2018_SJER_3_254000_4108000_image_700",254950.541,4108020.557,254963.956,4108030.928
"2018_SJER_3_254000_4108000_image_700",254953.557,4108011.531,254966.492,4108025.974
"2018_SJER_3_254000_4108000_image_700",254950.011,4108010.049,254959.975,4108018.757
"2018_SJER_3_254000_4108000_image_700",254987.032,4108044.174,254989.975,4108048.436
"2018_SJER_3_254000_4108000_image_700",254983.562,4108035.14,254986.995,4108038.449
"2018_SJER_3_254000_4108000_image_700",254985.042,4108024.507,254989.994,4108030.364
"2018_SJER_3_254000_4108000_image_700",254977.533,4108028.01,254980.964,4108031.469
"2018_SJER_3_254000_4109000_image_337",254468.05,4109466.521,254478.979,4109477.349
"2018_SJER_3_254000_4109000_image_337",254465.51,4109470.516,254477.904,4109479.978
"2018_SJER_3_254000_4109000_image_337",254481.528,4109477.074,254485.44,4109485.38
"2018_SJER_3_254000_4109000_image_337",254473.539,4109488.53,254478.455,4109493.475
"2018_SJER_3_254000_4109000_image_337",254477.01,4109490.03,254480.991,4109494.496
"2018_SJER_3_254000_4109000_image_337",254473.53,4109493.599,254478.985,4109498.975
"2018_SJER_3_254000_4109000_image_337",254493.521,4109466.054,254495.989,4109469.976
"2018_SJER_3_254000_4109000_image_337",254493.009,4109470.013,254495.975,4109475.464
"2018_SJER_3_254000_4109000_image_337",254493.014,4109476.025,254495.978,4109479.974
"2018_SJER_3_254000_4109000_image_337",254477.501,4109501.51,254481.998,4109505.948
"2018_SJER_3_254000_4109000_image_337",254475.027,4109503.53,254476.984,4109505.476
"2018_SJER_3_254000_4112000_image_145",254190.009,4112611.016,254194.816,4112615.419
"2018_SJER_3_254000_4112000_image_145",254190.002,4112605.506,254197.311,4112612.413
"2018_SJER_3_254000_4112000_image_145",254225.502,4112610.017,254229.997,4112615.887
"2018_SJER_3_254000_4112000_image_145",254220.541,4112609.74,254225.498,4112615.474
"2018_SJER_3_254000_4112000_image_145",254216.508,4112611.063,254221.485,4112618.352
"2018_SJER_3_254000_4112000_image_145",254203.01,4112609.503,254214.923,4112617.875
"2018_SJER_3_254000_4112000_image_145",254196.054,4112602.003,254200.967,4112610.947
"2018_SJER_3_254000_4112000_image_145",254192.036,4112603.194,254199.491,4112610.878
"2018_SJER_3_254000_4112000_image_145",254227.533,4112603.001,254229.997,4112609.958
"2018_SJER_3_254000_4112000_image_145",254215.019,4112604.008,254219.478,4112608.381
"2018_SJER_3_254000_4112000_image_145",254224.572,4112606.008,254226.493,4112607.929
"2018_SJER_3_254000_4112000_image_145",254190.036,4112595.751,254196.971,4112605.421
"2018_SJER_3_254000_4112000_image_145",254218.275,4112593.575,254222.99,4112599.979
